area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Gas natural,"Se vende apartaestudio de 32.27 m² en Torres de Sión, en un octavo piso. El apartaestudio cuenta con una cómoda sala-comedor, una cocina integral equipada, una habitación con closet y un baño completo.",,,,"$ 125.000.000
                        ",,,"
            ","La Maria, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Gas natural,"Casa en excelente ubicación en venta en el centro de Tunja, consta de 2 pisos distribuidos así:Piso 1: local con baño, 3 habitaciones, 2 cocinas, 2 baños y patio de ropas.Piso 2: 3 habitaciones, 1 cocina, sala-comedor, 1 baño y patio de ropas.",,,,"$ 220.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Aparcadero,"Hermosa casa ubicada en exclusivo barrio de la ciudad. Consta con: sala comedor, cocina integral, baño, patio de ropas, en el segundo piso 2 habitaciones con baño privado respectivamente, en el tercer piso habitación principal con baño privado, estudio y balcón. Cuenta con parqueadero doble, salón social, portería y vigilancia.",,,,"$ 400.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Aparcadero,Gas natural","Apartamento en conjunto cerrado, con portería, vigilancia y ascensor, que consta de: sala comedor, cocina semi integral, zona de ropas con calentador, dos habitaciones y baño. Cómodo parqueadero, cerca al centro. Con todos los servicios.",,,,"$ 130.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Lote para construcción de vivienda, zona norte de Tunja. excelente ubicación.  disponibilidad de servicios públicos. zona de alta valorización",,,,"$ 100.000.000
                        ",,,"
            ","Prados del Norte, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Aparcadero,"Espectacular casa ubicada cerca a la U.P.T.C, con un área de lote de 90 mts cuadrados y área construida de 147.91 mts cuadrados.  Consta de: garaje con portón eléctrico, sala comedor, cocina integral, baño auxiliar, patio de ropas en el 1. Piso. En el 2. Piso cuenta con: 2 habitaciones con closet incluido, 1 baño, estudio, 1 habitación con baño privado. 3. Piso tiene: habitación con baño privado.",,,,"$ 320.000.000
                        ",,,"
            ","La Fuente-Calleja-Trigales, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Casa en venta en el sur de Tunja en excelente ubicación frente a la universidad Juan de Castellanos, consta de un apartamento con sala, comedor, cocina integral, 2 habitaciones con baño privado y un lote de terreno de 150 m2.",,,,"$ 220.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,"Se Vende Hermoso apartaestudio ubicado en el barrio la María, consta de 1 habitación con closet, 1 baño, cocina integral, sala-comedor y zona de ropas. cerca a la universidad Uptc y centros comerciales, vías de acceso y gran sector de valorización.",,,,"$ 110.000.000
                        ",,,"
            ","La Maria, Tunja, Tunja, Boyacá "
,,"Se vende hermoso apartaestudio el cual consta de una habitación con closet, un baño, cocina integral, sala-comedor, y zona de ropas, ubicado en el segundo nivel de edificio el cual no cancela administración, cerca del ICBF, clínica Medilaser y universidad de Boyacá. buenas vías de acceso,",,,,"$ 115.000.000
                        ",,,"
            ","Palos Verdes, Tunja, Tunja, Boyacá "
,,"Se vente casa-local en sector de gran valorización comercial al norte de la ciudad, cuenta con: 2 apartamentos de 3 habitaciones, 2 baños, sala comedor, cocina, patio de ropas, terraza y local comercial: 1 baño, área mezanine, cerca al fondo nacional del ahorro, varias vías de acceso",,,,"$ 1.600.000.000
                        ",,,"
            ","Santa Rita, Tunja, Boyacá "
,,"Se vende hermosa casa. Consta de: 1 Piso: Bodega con oficina, un baño. 2 Piso: Dos alcobas, un baño, sala comedor y un local. Cuenta con usos de suelos para 4 pisos",,,,"$ 330.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Espectacular lote para construcción residencial o para proyecto comercial,  tiene 2 locales comerciales, cada uno cuenta con baño propio, uno de ellos tiene bodega. En el 2. piso consta de un apartamento, con 2 habitaciones, cada uno con closet propio, 1 baño, sala comedor, cocina y zona de ropas.",,,,"$ 600.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,,,,,,,,,,
,,"Se vende apartamento en obra gris en la zona sur de la ciudad de Tunja, consta 3 habitaciones, 2 baños, cocina, estudio y zona de ropas. espectacular para realizar terminados. cerca a la universidad Unad y  vías principales cerca.",,,,"$ 140.000.000
                        ",,,"
            ","Patriotras, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Aparcadero,"Preciosa casa ubicada en excelente sector de la ciudad. Consta con: 3 habitaciones , 1 estudio, parqueaderos, cocina, 3 baños, comedor y área de lavandería, Recién remodelada.",,,,"$ 1.200.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,Aparcadero,"Hermosa casa de dos plantas en el barrio bello horizonte. Cuenta con: 1. Piso: garaje, sala comedor, cocina común y patio de ropas. 2. Piso: 4 habitaciones, 1 baño y patio de ropas.",,,,"$ 210.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,Aparcadero,"Casa en venta en excelente ubicación junto al campus de la UPTC, se distribuye así:Piso 1: parqueadero cubierto, sala-comedor, baño, cocina integral, patio de ropas.Piso 2: 3 habitaciones y 1 baño.Piso 3: 1 habitación con baño.",,,,"$ 380.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Atos Inmobiliaria presenta una oportunidad única: ¡venta de isla comercial en el Centro Comercial Fontana Real, ubicado en el corazón del centro histórico de la ciudad! Esta isla comercial de 6.4 m2 te brinda una excelente ubicación con una vista privilegiada al ingresar al centro comercial. No pierdas la oportunidad de establecer tu negocio en este lugar estratégico. Contáctanos para más detalles y asegura tu espacio en este concurrido destino comercial.",,,,"$ 79.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,Cuarto de oficina,"Local comercial en arriendo, en Tunja,  altura libre  de 10 m2

Cerca del aeropuerto Rojas Pinilla, Estadio La independencia y la Villa Olímpica de Tunja,",,,,"$ 4.150.000.000
                        ",,,"
            ","Remansos de Santa Ines, Tunja, Tunja, Boyacá "
,,"Casa en obra negra de dos planchas, cerca al hospital San Rafael.  Gran oportunidad de negocio e inversión.",,,,"$ 130.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,Hermosa Finca en la Vereda tras del Alto con una extensión de 19000 metros cuadrados.,,,,"$ 230.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Se vende o permuta lote medianero en el norte dela ciudad, cerca a medilaser y a la universidad de Boyacá. con área de 6.5 x12.5 con licencia de construcción que vence 6 de octubre de 2023 para 2 pisos y altillo. Cuenta con todos los servicios.",,,,"$ 135.000.000
                        ",,,"
            ","La Duena, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria tiene a la venta un local en el sector norte, en las proximidades del barrio Mesopotamia. El local tiene una superficie de 22 m² y una ubicación excelente. Además, cuenta con baño privado, depósito y una vista exterior atractiva.",,,,"$ 100.000.000
                        ",,,"
            ","Mesopotamia, Tunja, Tunja, Boyacá "
,,"Tenemos una excelente oportunidad para ti: Atos Inmobiliaria pone a la venta un amplio lote de 83 m2 en el Barrio Santa Rita. Este lote cuenta con 7 m2 de frente por 12 m de fondo, está ubicado en una zona tranquila de la ciudad. ¡Aprovecha esta oportunidad para invertir en una de las zonas más prestigiosas de la ciudad! Contáctanos para más información.",,,,"$ 95.000.000
                        ",,,"
            ","Santa Rita, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria te presenta una gran oportunidad: ¡venta de local comercial en el Centro Comercial Paseo de la Salamandra, ubicado en el encantador centro histórico de la ciudad! Este local comercial de 22.96 m2 ofrece una excelente ubicación con una vista destacada al ingresar al centro comercial. Además, el precio es negociable, lo que te brinda flexibilidad para concretar la mejor oferta. No pierdas la ocasión de invertir en este espacio estratégico para tu negocio. Contáctanos para obtener más información y asegurar este valioso local comercial.",,,,"$ 178.000.000
                        ",,,"
            ","La Duena, Tunja, Tunja, Boyacá "
,,"Excelentes lotes localizados en la Vereda de Pirgua, sobre la vía principal que conduce a Toca y Soracá.",,,,"$ 7.464.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Se vende casa cerca al centro de la ciudad. Consta de: 1 Piso: Sala comedor, baño, cocina, estudio, patio de ropas. 2 Piso: 3 habitaciones con baño privado, baño social y altillo frontal.",,,,"$ 230.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Se vende local comercial en el centro histórico de la ciudad de Tunja, consta de 21.85 m2, con dos puertas, baño privado, en centro comercial.",,,,"$ 165.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,Gas natural,"Vendo Casa para estrenar, Con entrada de Sol de la mañana y la tarde.  Consta de dos niveles:  Primer Nivel: Garaje con puerta eléctrica, Sala con Chimena, Comedor, Cocina Integral con doble mesón, 1 Baño Social y Patio de Ropas.  Segundo Nivel: Habitación Principal, con Vestier y Baño Privado, 2 Habitaciones auxiliares y 1 Baño Auxiliar.  Esta Casa cuenta con excelentes acabados.  Se encuentra ubicada en Conjunto Cerrado.El conjunto contara con sistema de eficiencia energética con paneles solares, puerta de vigilancia eléctrica, videoporteros, Parque Infantil, Salón Social, Sauna, Jacuzzi, gimnasio y un espacio de luz inteligente en cada hogar. Aprovecha nuestros precios de lanzamiento.",,,,"$ 470.000.000
                        ",,,"
            ","Altagracia, Tunja, Boyacá "
